正在爬取第1页
关于选派2023年春季赴台湾中原大学、元智大学交流生的通知,2022-11-22,其他,国际合作与交流处、港澳台事务办公室、出入境服务中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a210107/page.htm,,
​特邀广东工业大学安太成教授作报告：NSFC基金申请浅谈与讨论,2022-11-22,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209640/page.htm,,
关于举办国家自然科学基金项目申报专题讲座的通知,2022-11-22,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209712/page.htm,,
关于南京信息工程大学首席科技传播专家评审结果的公示,2022-11-22,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209572/page.htm,,
关于开展“我为家乡荐信大”招生宣传活动的通知,2022-11-22,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209662/page.htm,,
关于计算楼西侧停车场局部封闭的通告,2022-11-22,其他,基建处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209645/page.htm,,
关于袁静静同志高级专业技术职务聘任的通知,2022-11-22,组织人事,党委教师工作部、人事处、院士工作办公室、博士后管理中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209639/page.htm,,
大物名师讲座（第179 期）—特邀华风集团何晓凤正高工作报告,2022-11-22,学术报告,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209591/page.htm,,
关于开展大学数学课程思政交流研讨活动的通知,2022-11-22,学术研讨,数学与统计学院（公共数学教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209581/page.htm,,
关于举办“新闻采写与融媒体运营”系列培训第三、四期的通知,2022-11-22,专题讲座,党委宣传部（融媒体中心、校史馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209565/page.htm,,
南京信息工程大学教学云平台项目公开招标采购公告,2022-11-22,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1122/c791a209559/page.htm,,
 “中学校长论坛”学术报告——敬学讲堂（第14期）,2022-11-22,专题讲座,教师教育学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209537/page.htm,,
关于举办南京信息工程大学电信院2023届毕业研究生秋季首场招聘会的通知,2022-11-21,招生就业,电子与信息工程学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209533/page.htm,,
关于举办海外引才工作专题会议的通知,2022-11-21,组织人事,党委教师工作部、人事处、院士工作办公室、博士后管理中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209528/page.htm,,
大物名师讲座（第178期）—特邀雷丁大学顾剑峰博士作报告,2022-11-21,学术报告,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209518/page.htm,,
关于报送2022年度江苏省抽检硕士学位论文的通知,2022-11-21,其他,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209515/page.htm,,
关于调整近期研究生教学工作安排的通知,2022-11-21,其他,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209505/page.htm,,
关于举办第十八届“挑战杯”全国大学生课外学术科技作品竞赛校赛决赛的通知,2022-11-21,创新创业,团委,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209500/page.htm,,
关于引信专用基础器件项目指南发布及申请事项的公告,2022-11-21,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209480/page.htm,,
2022年度陆军装备预研专用技术项目指南对外公告,2022-11-21,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209481/page.htm,,
关于组织做好2022年度江苏高校哲学社会科学研究项目中期检查和结项工作的通知,2022-11-21,科研信息,社会科学处（校社科联、自贸区研究院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209478/page.htm,,
北极看世界讲坛第110期（原金陵科史论坛）,2022-11-21,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209475/page.htm,,
关于举办“风云职场，‘信’有未来”系列招聘会—“就在苏州 留在苏​州”吴中区校园引才南京信息工程大学专场的通知（第十三周）,2022-11-21,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209474/page.htm,,
关于举办“镜头下的科学之美”主题作品征集活动的通知,2022-11-21,校园活动,人文与艺术教育中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209473/page.htm,,
关于开展“感恩励志成才”学生资助政策宣传活动的通知,2022-11-21,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209471/page.htm,,
关于开展2022年“心怀感恩 励志成才”主题教育活动的通知,2022-11-21,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1121/c791a209470/page.htm,,
宣发〔2022〕2号 关于开展2022年度各二级党组织理论学习中心组巡学旁听工作的通知,2022-11-18,党政事务,党委宣传部（融媒体中心、校史馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209363/page.htm,,
关于组织申报国家自然科学基金专项项目“肿瘤与微环境多层次复杂系统调控机制”的通知,2022-11-18,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209340/page.htm,,
明德·语言文学跨学科高层论坛系列讲座—— 特邀江苏作家协会一级作家何同彬先生作学术报告,2022-11-18,学术报告,文学院（公共英语教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209337/page.htm,,
关于调整近期教学工作安排的通知,2022-11-18,教学考试,教务处（现代教育技术中心、藕舫学院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209328/page.htm,,
正在爬取第40页
关于组织申报2023年度省科技计划专项资金（创新支撑计划科技人才）项目的通知,2022-11-18,其他,国际合作与交流处、港澳台事务办公室、出入境服务中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209306/page.htm,,
关于做好普通高校本科教育教学评估审核评估专家、项目管理员和秘书推荐的通知,2022-11-18,其他,教师发展与教学评估中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209318/page.htm,,
关于开展“文明宿舍建设月”活动暨“信大五色”学生社区创建工作的通知,2022-11-18,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1118/c791a209304/page.htm,,
关于填报全球变化及应对重点专项2022年度项目执行情况报告的通知,2022-11-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209280/page.htm,,
关于组织申报国家自然科学基金专项项目“未来移动信息网络新理论与技术基础研究”项目的通知,2022-11-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209279/page.htm,,
党发〔2022〕70号 中共南京信息工程大学委员会关于深入学习宣传贯彻党的二十大精神的通知,2022-11-17,党政事务,党委宣传部（融媒体中心、校史馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209285/page.htm,,
南京信息工程大学高分辨率粒径谱仪采购项目中标结果公告,2022-11-17,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209277/page.htm,,
自动化·自慧讲堂（2022年第16期）特邀中国北京大学喻俊志教授作学术报告,2022-11-17,学术报告,自动化学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209264/page.htm,,
2022 离散几何分析会议,2022-11-17,学术研讨,数学与统计学院（公共数学教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209255/page.htm,,
关于11月19日我校2022年成人高校招生面向艰苦行业和校企合作改革项目考试封闭文德楼南区和清理考场物品的通知,2022-11-17,教学考试,继续教育学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209229/page.htm,,
关于组织开展2022年下半年南京信息工程大学志愿者注册工作的通知,2022-11-17,其他,团委,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209220/page.htm,,
关于推荐2022年度教育部产学合作协同育人项目优秀项目案例的通知,2022-11-17,教学考试,教务处（现代教育技术中心、藕舫学院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209222/page.htm,,
特邀悉尼大学唐强教授来校作学术报告,2022-11-17,学术报告,计算机学院、网络空间安全学院（数字取证教育部工程研究中心、公共计算机教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209199/page.htm,,
关于精确制导技术领域某专项试验鉴定研究指南发布对外公告,2022-11-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209201/page.htm,,
南京信息工程大学信息科技大楼工程数据机房设备采购项目中标结果公告,2022-11-17,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209203/page.htm,,
南京信息工程大学高通量玻片扫描系统采购项目招标公告,2022-11-17,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1117/c791a209204/page.htm,,
南京信息工程大学2022年招生宣传工作先进集体、突出业绩奖和先进个人评比结果公示,2022-11-17,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209185/page.htm,,
关于成立南京信息工程大学国家大学科技园管理委员会的通知,2022-11-16,创新创业,大学科技园管理办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209175/page.htm,,
关于开展2022年天技科技励志奖学金评审工作的通知,2022-11-16,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209174/page.htm,,
关于开展2022年云天教育奖助学金评审工作的通知,2022-11-16,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209169/page.htm,,
关于组织实施2023年度“优秀本科毕业设计（论文） 支持计划”的通知,2022-11-16,教学考试,教务处（现代教育技术中心、藕舫学院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209168/page.htm,,
关于开展“学风建设月”活动的通知,2022-11-16,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209165/page.htm,,
南京信息工程大学2023年度中文期刊采购项目公开招标公告（第二次）,2022-11-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209162/page.htm,,
2022中国城市与区域管理学术年会通知​（第三号）,2022-11-16,会议通知,地理科学学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209127/page.htm,,
关于启动2023年麻省理工学院在线科研项目报名的通知,2022-11-16,其他,国际合作与交流处、港澳台事务办公室、出入境服务中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1116/c791a209109/page.htm,,
关于组织推荐专任教师或行政人员借调交流学习的通知,2022-11-15,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209094/page.htm,,
关于做好全国艺考统考专家评委推荐工作的通知,2022-11-15,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209083/page.htm,,
关于举办“新闻采写与融媒体运营”系列培训第二期的通知,2022-11-15,会议通知,党委宣传部（融媒体中心、校史馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209082/page.htm,,
南京信息工程大学医务室装修改造项目中标结果公告,2022-11-15,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209075/page.htm,,
关于组织申报2023年度省科技计划专项资金（创新支撑计划国际科技合作港澳台科技合作）项目的通知,2022-11-15,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209072/page.htm,,
南京信息工程大学揽江楼中心机房建设项目中标结果公告,2022-11-15,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209073/page.htm,,
南京信息工程大学2023年度中文期刊采购项目流标公告,2022-11-15,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209070/page.htm,,
关于开展辅导员减压团体心理活动的通知,2022-11-15,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209060/page.htm,,
京东大讲堂（第二期） ——特邀江苏省惠隆资产管理公司党委委员侯普博士、原南京财经大学副校长乔均教授作报告,2022-11-15,学术报告,商学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a209050/page.htm,,
法政学院“天哲”学术沙龙（第五十一期）,2022-11-15,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208977/page.htm,,
法政学院“天哲”学术沙龙（第五十期）,2022-11-15,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208976/page.htm,,
电信院国际交流学术沙龙（第三期）,2022-11-15,学术报告,电子与信息工程学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208969/page.htm,,
关于召开学习贯彻党的二十大精神省委宣讲团报告会的通知,2022-11-15,会议通知,党委宣传部（融媒体中心、校史馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208968/page.htm,,
关于2022-2023年供暖季供暖通知,2022-11-15,其他,总务处（后勤服务总公司）（公共卫生管理部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208962/page.htm,,
关于信息化项目建设归口管理的提醒,2022-11-15,其他,信息化建设与管理处、网络信息中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208966/page.htm,,
关于常态化推送“数据质量报告”的通知,2022-11-15,其他,信息化建设与管理处、网络信息中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208965/page.htm,,
关于2022年度年终财务报销的通知,2022-11-15,其他,财务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208960/page.htm,,
法政学院“天哲”学术沙龙（第四十九期）,2022-11-15,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208959/page.htm,,
关于征订2023年报刊、杂志的通知,2022-11-15,其他,总务处（后勤服务总公司）（公共卫生管理部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208956/page.htm,,
正心讲堂第七讲——中国共产党的优良作风,2022-11-15,专题讲座,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208958/page.htm,,
关于转发中国电子学会“关于发布中国电子学会-智芯科研专项（2022）申报指南的通知”,2022-11-15,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208954/page.htm,,
南京信息工程大学“科技春秋”学术讲座（2022年第5期）： 特邀中国气象局气象干部培训学院陈正洪教授线上作学术报告,2022-11-15,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208951/page.htm,,
特邀东南大学胡爱群教授作学术报告,2022-11-15,学术报告,计算机学院、网络空间安全学院（数字取证教育部工程研究中心、公共计算机教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208948/page.htm,,
北极看世界讲坛第109期（原金陵科史论坛）,2022-11-15,学术报告,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208943/page.htm,,
ACS美国化学会数据库培训讲座,2022-11-15,专题讲座,图书馆（档案馆）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208942/page.htm,,
正在爬取第41页
明德文化讲堂2022年第二学期第3期讲座预告,2022-11-15,专题讲座,文学院（公共英语教学部）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1115/c791a208939/page.htm,,
2022年度研究生优质教学资源拟立项推荐项目公示,2022-11-15,其他,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208894/page.htm,,
龙山环境论坛（第59期）：特邀中国科学院大气物理研究所徐希燕研究员作学术报告,2022-11-14,学术报告,环境科学与工程学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208915/page.htm,,
关于组织参加2023届全省普通高校毕业生就业创业工作网络视频会议的通知,2022-11-14,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208887/page.htm,,
“中学校长论坛”学术报告——敬学讲堂（第13期）,2022-11-14,专题讲座,教师教育学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208884/page.htm,,
两种载荷技术征集公告,2022-11-14,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208883/page.htm,,
电抗中心2022年开放基金指南发布,2022-11-14,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208882/page.htm,,
龙山环境论坛（第60期）：特邀纽约州立大学大气科学研究中心张杰博士作学术报告,2022-11-14,学术报告,环境科学与工程学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208877/page.htm,,
龙山环境论坛（第61期）：特邀加州大学尔湾分校覃意茗博士作学术报告,2022-11-14,学术报告,环境科学与工程学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208876/page.htm,,
南京信息工程大学2022年第二批气象科普站项目公开招标公告,2022-11-14,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208871/page.htm,,
关于举办“高校教师教学创新大赛经验交流会”的通知,2022-11-14,其他,教师发展与教学评估中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208868/page.htm,,
关于拟采用单一来源方式招标采购南京信息工程大学全球校园”（Global Campus - China）网站及国际培训平台项目的公示,2022-11-14,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208863/page.htm,,
智能飞行器技术项目第一期指南（有限公开）发布的通知,2022-11-14,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208861/page.htm,,
大物名师讲座（第177 期）—特邀中科院大气物理研究所唐贵谦研究员作报告,2022-11-14,学术报告,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208856/page.htm,,
大物名师讲座（第176 期）—特邀南京大学大气科学学院周博闻教授作报告,2022-11-14,学术报告,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208855/page.htm,,
特邀我校副校长陈海山教授作报告：国家自然科学基金申请经验交流,2022-11-14,学术报告,应用气象学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208851/page.htm,,
关于2022年下半年全国大学英语四、六级口语模拟测试和考试的通知,2022-11-14,教学考试,教务处（现代教育技术中心、藕舫学院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2022/1114/c791a208846/page.htm,,
